INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
4/12/2016 0:00,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N906WN,1117,FALSE,FALSE,4,2016,Day,1250,AGL,,4R,,700,140,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Medium,N,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/11/2016 0:00,PA,KPHL,PHILADELPHIA INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,M?,,148,42,10,1,A,4,2,1,1,,,N292WN,1217,TRUE,FALSE,4,2016,,525,AEA,,27L,,0,100,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,No Cloud,None,1,1,Large,,xxxx-x-xx-xxxxxx,"Numerous engine blades and internal engine damage...vibration and smell. REPORTED AS ""EAGLE/LARGE BIRD OF PREY"".",,,,,Deleted,Deleted,7/11/2016 0:00,FAA Form 5200-7-E,Pilot,,,12/20/2017 0:00,FALSE,TRUE
4/11/2016 0:00,PA,KPHL,PHILADELPHIA INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,S,,148,42,10,1,A,4,2,1,1,,,N292WN,1217,TRUE,FALSE,4,2016,Night,525,AEA,,27L,,0,100,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,No Cloud,None,1,1,Large,,xxxx-x-xx-xxxxxx,"BIRD REPORTED AS ""EAGLE/LARGE BIRD OF PREY."" NUMEROUS ENGINE BLADES AND INTERNAL ENGINE DMG. VIBRATION AND SMELL.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,TRUE
4/11/2016 0:00,TN,KBNA,NASHVILLE INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,,148,24,10,1,A,4,2,1,1,,,N611SW,4006,FALSE,FALSE,4,2016,Day,650,ASO,,20R,,4000,250,25,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,xxxx-x-xx-xxxxxx,,,,,,,,,FAA Form 5200-7-E,,,,10/14/2016 0:00,FALSE,FALSE
4/11/2016 0:00,CA,KLAX,LOS ANGELES INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,ZT203,Bullock's oriole,N,,148,42,10,1,A,4,2,1,1,,,N941WN,421,TRUE,TRUE,4,2016,Night,2020,AWP,,24R,,4000,210,6,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,N,"xxxx-x-xx-xxxxxx, Rx, x-xx-xxxxxx",SIX MILES NE KLA.X.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/11/2016 0:00,WI,KMKE,GENERAL MITCHELL INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,ZX303,Savannah sparrow,N,,148,42,10,1,A,4,2,1,1,,,,848,TRUE,FALSE,4,2016,Day,815,AGL,,25L,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,Y,xxxx-x-xx-xxxxxx,ID BY WS. NO DMG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,10/14/2016 0:00,FALSE,FALSE
4/10/2016 0:00,TX,KAUS,AUSTIN-BERGSTROM INTL,SWA,SOUTHWEST AIRLINES,B-737-500,D,UNKBS,Unknown bird - small,N,,148,33,10,1,A,4,2,1,1,,,N520SW,4089,FALSE,FALSE,4,2016,Day,932,ASW,,17L,,350,165,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,2 to 10,1,Small,N,xxxx-x-xx-xxxxxx,"BIRD REPORTED AS SMALL, DOVE SIZE. INGESTED IN #1 ENGINE WITH BURN SMELL FOR APPROX 2 MINUTES.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/10/2016 0:00,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N768SW,2514,FALSE,FALSE,4,2016,Day,1300,AGL,,22L,,700,140,0.5,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Medium,N,xxxx-x-xx-xxxxxx,NO DMG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/9/2016 0:00,N/A,ZZZZ,UNKNOWN,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKB,Unknown bird,N,,148,42,10,1,A,4,2,1,1,,,N219WN,280,FALSE,FALSE,4,2016,,,,,,FOUND KSNA,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,,Y,xxxx-x-xx-xxxxxx,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/9/2016 0:00,N/A,ZZZZ,UNKNOWN,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,S,,148,42,10,1,A,4,2,1,1,,,N249WN,544,FALSE,FALSE,4,2016,Day,930,,,,FOUND KLBB,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Large,,xxxx-x-x-xxxxxx,FLT CX DUE TO DENT IN HORIZONTAL STABILIZER FOUND ON WALKAROUND BEING OUT OF LIMITS FOR REVENUE FLIGHT. FOUND KLBB. 930 DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,TRUE
4/9/2016 0:00,TX,KDAL,DALLAS LOVE FIELD ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N415WN,8500,FALSE,FALSE,4,2016,Day,800,ASW,,,,5500,250,35,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,N,xxxx-x-xx-xxxxxx,STRUCK ON FRWD WINDHSIELD. NO DMG NOTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/9/2016 0:00,N/A,ZZZZ,UNKNOWN,SWA,SOUTHWEST AIRLINES,B-737-700,D,ZS013,Orange-crowned warbler,N,,148,42,10,1,A,4,2,1,1,,,N712SW,1710,TRUE,TRUE,4,2016,,,,,,FOUND KSNA,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx",FOUND KSNA. WILDLF REMAINS COLLECTED BY JETPRO. KDEN-KSNA. NO DMG REPORTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,10/14/2016 0:00,FALSE,FALSE
4/9/2016 0:00,TX,KDAL,DALLAS LOVE FIELD ARPT,SWA,SOUTHWEST AIRLINES,BOEING,,UNKB,Unknown bird,N,,148,0,,,A,,,,,,,,,FALSE,FALSE,4,2016,Day,756,ASW,,13R/31L,,200,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,No Cloud,None,,1,,,xxxx-x-x-xxxxxx,PILOT REPORTED BIRDSTRIKE TO ATC WHILE TAKING OFF FROM RWY 13R. RWY INSPN WITH NEGATIVE RESULTS.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,10/14/2016 0:00,FALSE,FALSE
4/8/2016 0:00,TX,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,O2205,Mourning dove,M?,,148,42,10,1,A,4,2,1,1,,,N249WN,,TRUE,TRUE,4,2016,Night,2335,ASW,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,Some Cloud,None,,1,Small,N,,,,,,,Deleted,Deleted,,FAA Form 5200-7,Other,,,10/14/2016 0:00,FALSE,TRUE
4/8/2016 0:00,N/A,ZZZZ,UNKNOWN,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKB,Unknown bird,N,,148,42,10,1,A,4,2,1,1,,,N434WN,1609,FALSE,FALSE,4,2016,,,,,,FOUND KBWI,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,,,xxxx-x-x-xxxxxx,FOUND KBWI. FOUND ON PREFLT WALKAROUND. KAUS-KBWI. NO REPORT FROM PREVIOUS CREW.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/8/2016 0:00,CA,KBUR,BOB HOPE ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N475WN,2737,FALSE,FALSE,4,2016,Day,1615,AWP,,8,,75,130,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,1,1,Medium,N,xxxx-x-x-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/8/2016 0:00,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N558WN,1907,FALSE,FALSE,4,2016,Day,659,ASW,,29,,100,140,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,Y,xxxx-x-x-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/8/2016 0:00,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,K3201,Bald eagle,N,,148,42,10,1,A,4,2,1,1,,,,1907,FALSE,FALSE,4,2016,Dawn,655,ASW,,29,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,No Cloud,None,1,1,Large,Y,xxxx-x-x-xxxxxx,ATC informed O2 that a Southwest Pilot reported a strike during Takeoff. O2 performed a sweep of the runway and found the remains of the eagle scattered on the runway about 5000 remaining. Pilot reported no damage. JUVENILE.,,,,,Deleted,Deleted,6/6/2016 0:00,FAA Form 5200-7-E,Airport Operations,,,12/20/2017 0:00,FALSE,FALSE
4/6/2016 0:00,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N207WN,178,TRUE,FALSE,4,2016,Night,2140,AWP,,26,,14000,250,,Descent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,xxxx-x-x-xxxxxx,REMAINS ON WINDSCREEN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/6/2016 0:00,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,Y,Perching birds (y),N,,148,42,10,1,A,4,2,1,1,,,N750SA,2770,TRUE,TRUE,4,2016,Day,1545,AWP,,20R,,0,,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-x-xxxxxx, Rx",REMAINS COLLECTED BY JETPRO MX. NO DMG REPORTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,10/14/2016 0:00,FALSE,FALSE
4/6/2016 0:00,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,E1001,Common loon,M?,,148,42,10,1,A,4,2,1,1,,,N7726A,310,TRUE,TRUE,4,2016,Day,1150,ASO,,8L,,3800,152,11,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Large,Y,"xxxx-x-x-xxxxxx, Rx, x-x-xxxxxx",FINAL APRCH. #4 SLAT DAMAGED. FLT CREW REPORTED SEEING THE BIRD BEFORE IMPACT TO THE LT WING. REMAINS TAKEN FROM THE IMPACT POINT FOR SPECIES ID. PILOT THOUGHT BIRD MAY BE A MALLARD. A/C TAKEN OUT OF SERVICE FOR REPAIR.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,TRUE
4/6/2016 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,ZS029,Black-throated gray warbler,N,,148,42,10,1,A,4,2,1,1,,,N7703A,421,TRUE,TRUE,4,2016,Night,2020,AWP,,30R,,5000,210,5,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,N,"xxxx-x-x-xxxxxx, Rx, x-x-xxxxxx, xxxxxx",SWA MX COLLECTED REMAINS WITH NO DMG REPORTED AT KLAX. LT SIDE OF NOSE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/5/2016 0:00,TX,KSAT,SAN ANTONIO INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,,148,24,10,1,A,4,2,1,1,,,N366SW,727,FALSE,FALSE,4,2016,Night,2055,ASW,,12R,,2000,155,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,N,xxxx-x-x-xxxxxx,,,50,,47,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/5/2016 0:00,UT,KSLC,SALT LAKE CITY INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N745SW,495,FALSE,FALSE,4,2016,Night,2230,ANM,,30R,,700,130,2,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,xxxx-x-x-xxxxxx,2 MILES SE OF AIRPORT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/5/2016 0:00,IN,KIND,INDIANAPOLIS INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,,1523,FALSE,FALSE,4,2016,Night,2240,AGL,,23R,,6000,250,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,xxxx-x-x-xxxxxx,"STRUCK RT SERVICE DOOR. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,,,,,,FAA Form 5200-7-E,,,,10/14/2016 0:00,FALSE,FALSE
4/4/2016 0:00,CA,KSAN,SAN DIEGO INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,,148,24,10,1,A,4,2,1,1,,,N340LV,2289,TRUE,FALSE,4,2016,Night,2310,AWP,,27,,10000,250,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,,xxxx-x-x-xxxxxx,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
4/4/2016 0:00,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKB,Unknown bird,N,,148,42,10,1,A,4,2,1,1,,,,877,FALSE,FALSE,4,2016,Day,947,AEA,,,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,Aborted Take-off,,,,,1,,,FAA DAILY ALERT BULLETIN,REPORTED A BIRDSTRIKE ON T/O ROLL. A/C TAXIED BACK TO RAMP TO INSPECT A/C. NO DMG FOUND.,,,,,Deleted,Deleted,,Daily Report,Tower,,,10/14/2016 0:00,FALSE,FALSE
4/3/2016 0:00,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SWA,SOUTHWEST AIRLINES,B-737-800,D,K5114,American kestrel,N,,148,43,10,1,A,4,2,1,1,,,N8316H,3096,FALSE,FALSE,4,2016,Day,1736,AEA,,33L,,0,100,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,"xxxx-x-x-xxxxxx, Rx AND FAA DAILY ALERT BULLETIN",revision filed to update species.,,,,,Deleted,Deleted,,Multiple,Tower,,,1/4/2018 0:00,FALSE,FALSE
4/1/2016 0:00,CA,KBUR,BOB HOPE ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,K5114,American kestrel,N,,148,42,10,1,A,4,2,1,1,,,N7844A,3130,FALSE,FALSE,4,2016,Day,1634,AWP,,15,,0,140,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,,xxxx-x-x-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,10/14/2016 0:00,FALSE,FALSE
3/31/2016 0:00,PA,KPIT,PITTSBURGH INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N238WN,126,FALSE,FALSE,3,2016,Night,20,AEA,,28L,,2300,150,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,N,xxxx-x-x-xxxxxx,BLOOD ABOVE WINDSHIELD.,,1000,,949,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,9/1/2016 0:00,FALSE,FALSE
3/31/2016 0:00,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N277WN,1900,FALSE,FALSE,3,2016,Day,1400,AWP,,25L,,1000,140,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,N,xxxx-x-x-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,9/1/2016 0:00,FALSE,FALSE
